301.0,-77.32999999999356,20.0,-0.6,40.0,40.0,5
200.0,-77.48999999999432,20.0,-15.0,5.0,40.0,20
52.0,-77.68000000000029,80.0,-20.0,20.0,40.0,10
164.0,-77.9699999999998,20.0,-40.0,1.0,40.0,20
536.0,-78.16999999998461,60.0,-1.0,15.0,40.0,100
351.0,-78.66999999998825,60.0,-1.6,20.0,40.0,10
293.0,-78.82999999999083,40.0,-2.0,20.0,40.0,50
259.0,-78.92999999998892,40.0,-4.0,15.0,40.0,100
212.0,-79.05999999999585,20.0,-20.0,3.0,40.0,10
181.0,-79.400000000001,20.0,-20.0,4.0,40.0,50
62.0,-79.47999999999683,120.0,-10.0,10.0,40.0,5
29.0,-79.68000000000075,40.0,-40.0,20.0,40.0,5
10.0,-80.0,100.0,-40.0,40.0,40.0,5
10.0,-80.0,100.0,-40.0,40.0,40.0,10
16.0,-80.0,40.0,-40.0,40.0,40.0,50
12.0,-80.0,100.0,-40.0,40.0,40.0,50
18.0,-80.0,20.0,-40.0,40.0,40.0,100
41.0,-80.44999999999845,20.0,-40.0,15.0,40.0,20
575.0,-80.54999999998608,20.0,-1.0,15.0,40.0,5
322.0,-80.55999999999403,60.0,-2.0,20.0,40.0,5
394.0,-80.75999999999021,40.0,-0.2,40.0,40.0,10
76.0,-81.05999999999722,120.0,-10.0,10.0,40.0,20
396.0,-81.25999999998794,60.0,-1.4,20.0,40.0,10
134.0,-81.49999999998818,120.0,-0.2,40.0,40.0,5
100.0,-81.52999999999292,120.0,-1.8,40.0,40.0,50
123.0,-81.58999999999014,120.0,-1.4,20.0,40.0,10
117.0,-82.07999999999356,120.0,-3.0,10.0,40.0,10
289.0,-82.18999999999096,20.0,-0.8,40.0,40.0,50
71.0,-82.24999999999909,40.0,-40.0,5.0,40.0,5
71.0,-82.45999999999913,40.0,-40.0,5.0,40.0,10
96.0,-82.48999999999342,120.0,-5.0,10.0,40.0,10
70.0,-82.86999999999716,120.0,-10.0,10.0,40.0,10
71.0,-82.87999999999602,120.0,-20.0,2.5,40.0,5
86.0,-84.03999999999633,120.0,-15.0,4.0,40.0,10
307.0,-84.76999999999589,20.0,-20.0,1.4,40.0,50
94.0,-84.84999999999582,120.0,-15.0,4.0,40.0,20
64.0,-84.97999999999729,120.0,-3.0,40.0,40.0,5
123.0,-85.01999999999225,120.0,-1.4,15.0,40.0,5
23.0,-85.57000000000062,100.0,-40.0,20.0,40.0,20
116.0,-86.17999999999029,120.0,-1.6,20.0,40.0,10
675.0,-86.30999999997903,20.0,-0.4,20.0,40.0,5
82.0,-86.40999999999713,120.0,-15.0,5.0,40.0,10
111.0,-86.56999999999243,120.0,-2.0,15.0,40.0,5
397.0,-86.7799999999902,20.0,-1.4,20.0,40.0,20
23.0,-86.89999999999873,120.0,-20.0,40.0,40.0,10
175.0,-86.99000000000069,20.0,-20.0,4.0,40.0,100
114.0,-87.11999999999489,120.0,-2.5,10.0,40.0,5
41.0,-87.14999999999873,120.0,-40.0,5.0,40.0,20
148.0,-87.18999999998823,120.0,-0.4,20.0,40.0,5
99.0,-87.19999999999345,120.0,-4.0,15.0,40.0,20
134.0,-87.37999999999465,120.0,-2.5,20.0,40.0,50
126.0,-87.74999999999318,120.0,-4.0,4.0,40.0,5
287.0,-87.89999999999645,20.0,-15.0,2.5,40.0,10
114.0,-88.03000000000247,40.0,-40.0,1.4,40.0,100
121.0,-88.0899999999956,60.0,-15.0,10.0,40.0,100
298.0,-88.25999999999067,20.0,-2.0,20.0,40.0,5
123.0,-88.28999999999178,120.0,-1.0,20.0,40.0,5
174.0,-88.30999999999585,60.0,-20.0,3.0,40.0,5
355.0,-88.58999999998787,60.0,-1.6,20.0,40.0,20
101.0,-88.59999999999127,120.0,-1.2,40.0,40.0,10
167.0,-88.62999999999829,20.0,-40.0,0.8,40.0,5
109.0,-88.72999999999001,120.0,-1.0,40.0,40.0,10
115.0,-89.14999999999327,120.0,-1.2,20.0,40.0,5
93.0,-89.27999999999747,60.0,-15.0,15.0,40.0,100
225.0,-89.37999999999693,20.0,-15.0,4.0,40.0,10
315.0,-89.41999999999598,20.0,-0.4,40.0,40.0,100
108.0,-89.4899999999916,120.0,-2.5,15.0,40.0,10
312.0,-89.8099999999904,40.0,-2.0,20.0,40.0,20
115.0,-90.09999999999354,120.0,-5.0,4.0,40.0,5
62.0,-90.12999999999874,100.0,-40.0,4.0,40.0,100
31.0,-90.22999999999774,120.0,-20.0,20.0,40.0,10
99.0,-90.23999999999296,120.0,-2.0,40.0,40.0,50
42.0,-90.31000000000085,100.0,-40.0,10.0,40.0,100
89.0,-90.35999999999513,120.0,-2.5,40.0,40.0,50
136.0,-90.36999999999716,40.0,-10.0,15.0,40.0,20
69.0,-90.5099999999984,80.0,-40.0,4.0,40.0,10
78.0,-90.86999999999989,80.0,-40.0,3.0,40.0,10
165.0,-90.89999999999736,20.0,-2.5,40.0,40.0,10
335.0,-91.06999999999061,40.0,-1.6,20.0,40.0,50
53.0,-91.23999999999978,100.0,-20.0,15.0,40.0,10
117.0,-91.47999999999274,120.0,-1.6,15.0,40.0,5
38.0,-91.51999999999862,120.0,-40.0,5.0,40.0,5
62.0,-91.54000000000087,80.0,-20.0,15.0,40.0,20
32.0,-91.57999999999947,80.0,-20.0,40.0,40.0,5
135.0,-91.60999999999058,120.0,-0.8,20.0,40.0,5
69.0,-91.67999999999529,120.0,-5.0,20.0,40.0,5
98.0,-92.63999999999396,120.0,-3.0,20.0,40.0,20
469.0,-92.81999999998789,20.0,-1.6,15.0,40.0,50
444.0,-93.21999999998889,20.0,-1.6,15.0,40.0,5
247.0,-93.29999999999472,40.0,-3.0,20.0,40.0,5
138.0,-93.29999999999836,40.0,-3.0,40.0,40.0,50
76.0,-93.449999999998,20.0,-15.0,20.0,40.0,50
51.0,-93.46000000000049,100.0,-40.0,5.0,40.0,20
123.0,-93.79999999998927,120.0,-0.8,40.0,40.0,10
69.0,-94.35000000000082,100.0,-20.0,10.0,40.0,10
147.0,-94.56999999998743,120.0,-0.6,20.0,40.0,10
568.0,-94.59999999998217,20.0,-0.6,20.0,40.0,100
